PlaylistName,PlaylistModifiedDate,TrackName,ArtistName,AlbumName,DateAdded
R&B,2023-03-27,Beautiful Lies,Yung Bleu,Moon Boy,2021-08-06
R&B,2023-03-27,Ain't Thinkin' 'Bout You,Bow Wow,Aint Thinkin' Bout You,2021-08-08
R&B,2023-03-27,I Luv This Shit - Remix (Bonus Track),August Alsina,Testimony,2021-08-08
R&B,2023-03-27,Back To Sleep REMIX (feat. Usher & ZAYN),Chris Brown,Back To Sleep REMIX (feat. Usher & ZAYN),2021-08-08
R&B,2023-03-27,Motivation,Kelly Rowland,Motivation,2021-08-08
R&B,2023-03-27,Something Real (with London On Da Track & Chris Brown),Summer Walker,Something Real (with London On Da Track & Chris Brown),2021-08-09
R&B,2023-03-27,Ridin' Solo,Jason Derulo,Ridin' Solo,2021-08-10
R&B,2023-03-27,Hey Daddy (Daddy's Home),Usher,Raymond v Raymond (Expanded Edition),2021-09-11
R&B,2023-03-27,There Goes My Baby,Usher,Raymond v Raymond (Expanded Edition),2021-09-11
R&B,2023-03-27,Real Life,The Weeknd,Beauty Behind The Madness,2021-09-12
R&B,2023-03-27,Try Me,The Weeknd,"My Dear Melancholy,",2021-09-12
R&B,2023-03-27,A Lonely Night,The Weeknd,Starboy,2021-09-12
R&B,2023-03-27,D.D.,The Weeknd,Trilogy,2021-09-12
R&B,2023-03-27,Leave The Door Open,Bruno Mars,Leave The Door Open,2021-09-14
R&B,2023-03-27,Graffiti,Chris Brown,Graffiti (Expanded Edition),2021-09-14
R&B,2023-03-27,Deuces (feat. Tyga & Kevin McCall),Chris Brown,F.A.M.E. (Expanded Edition),2021-09-14
R&B,2023-03-27,Up To You,Chris Brown,F.A.M.E. (Expanded Edition),2021-09-14
R&B,2023-03-27,Time For Love,Chris Brown,X (Expanded Edition),2021-09-19
R&B,2023-03-27,Songs On 12 Play (feat. Trey Songz),Chris Brown,X (Expanded Edition),2021-09-14
R&B,2023-03-27,All Back,Chris Brown,F.A.M.E. (Expanded Edition),2021-09-15
R&B,2023-03-27,Emerald / Burgundy (feat. Juvenile & Juicy J),Chris Brown,Indigo,2021-09-19
R&B,2023-03-27,Hope You Do,Chris Brown,Heartbreak on a Full Moon,2021-09-19
R&B,2023-03-27,Rehab,Rihanna,Good Girl Gone Bad: Reloaded,2021-10-04
R&B,2023-03-27,Get Back (feat. Chris Brown),Mario,Get Back (feat. Chris Brown),2021-10-29
R&B,2023-03-27,U Up,T-Pain,1UP,2021-11-10
R&B,2023-03-27,Smokin Out The Window,Bruno Mars,Smokin Out The Window,2021-11-10
R&B,2023-03-27,Way More Close (Stuck In A Box) (feat. Big Sean),Yung Bleu,Moon Boy,2022-01-08
R&B,2023-03-27,Trust Issues / Act In,Chris Brown,Indigo,2022-01-11
R&B,2023-03-27,For The Road,Tyga,Hotel California,2022-01-20
R&B,2023-03-27,Rivals (feat. Future),Usher,Hard II Love,2022-01-20
R&B,2023-03-27,Do It,Chloe x Halle,Ungodly Hour,2022-01-29
R&B,2023-03-27,Rewind,G-Eazy,Rewind,2022-02-19
R&B,2023-03-27,Guilty,Sevyn Streeter,Guilty,2022-02-22
R&B,2023-03-27,Motivation,Kelly Rowland,Here I Am,2022-03-05
R&B,2023-03-27,Do I Ever (feat. Chris Brown),Tone Stith,Still FWM,2022-03-31
R&B,2023-03-27,WE (Warm Embrace),Chris Brown,WE (Warm Embrace),2022-04-01
R&B,2023-03-27,Whoa,Snoh Aalegra,"- Ugh, those feels again",2022-04-23
R&B,2023-03-27,Out of Time,The Weeknd,Dawn FM,2022-06-19
R&B,2023-03-27,Cardboard Box,FLO,Cardboard Box,2022-06-19
R&B,2023-03-27,Sleep At Night,Chris Brown,Breezy,2022-06-24
R&B,2023-03-27,Sex Memories (feat. Ella Mai),Chris Brown,Breezy,2022-06-24
R&B,2023-03-27,Possessive (feat. Lil Wayne & BLEU),Chris Brown,Breezy,2022-06-24
R&B,2023-03-27,Harder,Chris Brown,Breezy,2022-06-24
R&B,2023-03-27,WE (Warm Embrace),Chris Brown,Breezy,2022-06-24
R&B,2023-03-27,Closure (feat. H.E.R.),Chris Brown,Breezy,2022-06-24
R&B,2023-03-27,Lost Me,Giveon,Give Or Take,2022-06-24
R&B,2023-03-27,Tryna Be,Giveon,Give Or Take,2022-06-24
R&B,2023-03-27,She Ain't You,Chris Brown,F.A.M.E. (Expanded Edition),2022-06-27
R&B,2023-03-27,Girl Like Me (feat. H.E.R.),Jazmine Sullivan,Heaux Tales,2022-06-28
R&B,2023-03-27,Into You,Josh Daniel,Into You,2022-06-28
R&B,2023-03-27,Immature,FLO,Immature,2022-07-07
R&B,2023-03-27,Summertime,FLO,The Lead,2022-07-11
R&B,2023-03-27,Immature,FLO,The Lead,2022-07-11
R&B,2023-03-27,Cardboard Box,FLO,The Lead,2022-07-11
R&B,2023-03-27,Feature Me,FLO,The Lead,2022-07-11
R&B,2023-03-27,Whatever Simon Says,Mahalia,Letter To Ur Ex,2022-07-11
R&B,2023-03-27,In The Club,Mahalia,Letter To Ur Ex,2022-07-11
R&B,2023-03-27,Letter To Ur Ex,Mahalia,Letter To Ur Ex,2022-07-11
R&B,2023-03-27,Outside,Bryson Tiller,Outside,2022-10-09
R&B,2023-03-27,listen up,SOLOMON,Listen Up,2022-11-29
R&B,2023-03-27,Paradise,Chris Brown,Heartbreak on a Full Moon,2023-01-23
R&B,2023-03-27,Until The End Of Time (with Beyoncé),Justin Timberlake,FutureSex/LoveSounds Deluxe Edition,2023-02-17
R&B,2023-03-27,Ya Man Ain't Me,Chris Brown,Chris Brown (Expanded Edition),2023-02-20
R&B,2023-03-27,In The City,Chris Brown,Breezy (Deluxe),2023-02-20
R&B,2023-03-27,How Does It Feel,Chlöe,How Does It Feel,2023-02-24
R&B,2023-03-27,Fly Girl (feat. Missy Elliott),FLO,Fly Girl (feat. Missy Elliott),2023-03-23
R&B,2023-03-27,What It Is (Solo Version),Doechii,What It Is (Versions),2023-03-25
RnB OldSkool,2022-12-25,Thong Song,Sisqo,Unleash The Dragon,2017-12-29
RnB OldSkool,2022-12-25,Confessions,Usher,Confessions (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,You,Lloyd,Street Love,2022-01-05
RnB OldSkool,2022-12-25,Burn,Usher,Confessions (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,Bad Girl,Usher,Confessions (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,Trading Places,Usher,Here I Stand,2017-12-29
RnB OldSkool,2022-12-25,Moving Mountains,Usher,Here I Stand,2017-12-29
RnB OldSkool,2022-12-25,There Goes My Baby,Usher,Raymond v Raymond,2017-12-29
RnB OldSkool,2022-12-25,Lil Freak,Usher,Raymond v Raymond,2017-12-29
RnB OldSkool,2022-12-25,Ignition - Remix,R. Kelly,The Essential R. Kelly,2017-12-29
RnB OldSkool,2022-12-25,Hotel (feat. R.Kelly),Cassidy,The Essential R. Kelly,2017-12-29
RnB OldSkool,2022-12-25,I'm a Flirt Remix (feat. T.I. & T-Pain),R. Kelly,The Essential R. Kelly,2017-12-29
RnB OldSkool,2022-12-25,Same Girl (with Usher),R. Kelly,The Essential R. Kelly,2017-12-29
RnB OldSkool,2022-12-25,Bump n' Grind,R. Kelly,12 Play,2017-12-29
RnB OldSkool,2022-12-25,Because Of You,Ne-Yo,Because Of You,2017-12-29
RnB OldSkool,2022-12-25,I Wanna Be,Chris Brown,Exclusive - The Forever Edition,2017-12-29
RnB OldSkool,2022-12-25,Run It! (feat. Juelz Santana),Chris Brown,Chris Brown (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,Mario Winans,Bad Boy 20th Anniversary Box Set Edition,2022-01-05
RnB OldSkool,2022-12-25,Gimme That Remix (feat. Lil' Wayne),Chris Brown,Chris Brown (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,Just Fine,Chris Brown,Chris Brown (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,If It's Lovin' That You Want,Rihanna,Music Of The Sun,2022-01-05
RnB OldSkool,2022-12-25,Say Goodbye,Chris Brown,Chris Brown (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,"Slow Down - 12"" Version",Bobby V.,Disturbing Tha Peace Presents Bobby Valentino,2017-12-29
RnB OldSkool,2022-12-25,U Don't Have to Call,Usher,8701,2017-12-29
RnB OldSkool,2022-12-25,U Got It Bad,Usher,8701,2017-12-29
RnB OldSkool,2022-12-25,I Don't Know (feat. P. Diddy),Usher,8701,2017-12-29
RnB OldSkool,2022-12-25,Lovers And Friends,Lil Jon & The East Side Boyz,Crunk Juice,2017-12-29
RnB OldSkool,2022-12-25,Confessions Part II,Usher,Confessions (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,Love Don't Cost a Thing,Jennifer Lopez,J.Lo,2017-12-29
RnB OldSkool,2022-12-25,Ride Wit Me,Nelly,Country Grammar,2017-12-29
RnB OldSkool,2022-12-25,Church (feat. Teddy Verseti),T-Pain,Epiphany,2017-12-29
RnB OldSkool,2022-12-25,Miss Independent,Ne-Yo,Year Of The Gentleman,2017-12-29
RnB OldSkool,2022-12-25,The Boy Is Mine,Brandy,Never Say Never,2017-12-29
RnB OldSkool,2022-12-25,Cry Me a River,Justin Timberlake,Justified,2017-12-29
RnB OldSkool,2022-12-25,No Air (feat. Chris Brown),Jordin Sparks,Jordin Sparks,2017-12-29
RnB OldSkool,2022-12-25,"Bills, Bills, Bills",Destiny's Child,The Writing's On The Wall,2017-12-29
RnB OldSkool,2022-12-25,Baby Boy (feat. Sean Paul),Beyoncé,Dangerously In Love,2017-12-29
RnB OldSkool,2022-12-25,"Jumpin', Jumpin'",Destiny's Child,The Writing's On The Wall,2017-12-29
RnB OldSkool,2022-12-25,All For You,Janet Jackson,All For You,2017-12-29
RnB OldSkool,2022-12-25,Always On Time,Ja Rule,Pain Is Love,2017-12-29
RnB OldSkool,2022-12-25,Let Me Love You,Mario,Turning Point,2017-12-29
RnB OldSkool,2022-12-25,Right Thurr,Chingy,Jackpot,2022-01-05
RnB OldSkool,2022-12-25,Yo (Excuse Me Miss),Chris Brown,Chris Brown (Expanded Edition),2017-12-29
RnB OldSkool,2022-12-25,You Make Me Wanna...,Usher,My Way,2017-12-29
RnB OldSkool,2022-12-25,How Do I Breathe,Mario,Go,2017-12-29
RnB OldSkool,2022-12-25,Mad,Ne-Yo,Year Of The Gentleman,2017-12-29
RnB OldSkool,2022-12-25,Bartender (feat. Akon),T-Pain,Epiphany,2017-12-29
RnB OldSkool,2022-12-25,I Need a Girl (Pt. 1) [feat. Usher & Loon],Diddy,R&B Hits,2017-12-29
RnB OldSkool,2022-12-25,Down On Me,Jeremih,All About You,2022-01-05
RnB OldSkool,2022-12-25,I Wanna Know,Joe,My Name Is Joe,2017-12-29
RnB OldSkool,2022-12-25,7 Days,Craig David,Rewind - The Collection,2017-12-29
RnB OldSkool,2022-12-25,Work It,Nelly,Nellyville,2018-01-17
RnB OldSkool,2022-12-25,"Too Little, Too Late - Radio Version",JoJo,"Too Little, Too Late",2018-01-28
RnB OldSkool,2022-12-25,Caught Up,Usher,Confessions (Expanded Edition),2018-02-11
RnB OldSkool,2022-12-25,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,Epiphany,2018-02-22
RnB OldSkool,2022-12-25,Where the Party At (feat. Nelly),Jagged Edge,Jagged Little Thrill,2018-03-04
RnB OldSkool,2022-12-25,Read Your Mind,Avant,Private Room,2018-03-12
RnB OldSkool,2022-12-25,Signs,Snoop Dogg,Signs,2018-04-15
RnB OldSkool,2022-12-25,Against The Grain,Akon,Freedom,2018-04-22
RnB OldSkool,2022-12-25,This Christmas,Chris Brown,This Christmas,2018-05-11
RnB OldSkool,2022-12-25,Ice Box,Omarion,21,2018-05-11
RnB OldSkool,2022-12-25,Mrs. Officer,Lil Wayne,Tha Carter III,2018-07-26
RnB OldSkool,2022-12-25,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",Diddy,Bad Boy's 10th Anniversary- The Hits,2019-01-22
RnB OldSkool,2022-12-25,Baby It's You - w/Bow Wow,JoJo,Baby It's You,2019-01-30
RnB OldSkool,2022-12-25,Leave (Get Out) - Radio Edit,JoJo,Leave (Get Out),2019-01-30
RnB OldSkool,2022-12-25,Wonderful,Ja Rule,R.U.L.E.,2019-02-01
RnB OldSkool,2022-12-25,Tonight - Radio Edit,Jay Sean,My Own Way,2019-02-17
RnB OldSkool,2022-12-25,Love in This Club (feat. Young Jeezy),Usher,Here I Stand,2019-05-04
RnB OldSkool,2022-12-25,Pop Ya Collar,Usher,Masters Series - R&B Party Jams,2019-05-04
RnB OldSkool,2022-12-25,U-Turn,Usher,8701,2019-07-01
RnB OldSkool,2022-12-25,In Those Jeans,Ginuwine,The Senior,2019-08-01
RnB OldSkool,2022-12-25,"Fiesta (feat. Jay-Z, Boo & Gotti) - Remix",R. Kelly,The R. In R&B Collection: Volume 1,2019-09-01
RnB OldSkool,2022-12-25,Snake (feat. Big Tigger),R. Kelly,Chocolate Factory,2019-09-01
RnB OldSkool,2022-12-25,U Remind Me,Usher,8701,2019-09-02
RnB OldSkool,2022-12-25,Ain't No Way (You Won't Love Me),Chris Brown,Chris Brown (Expanded Edition),2019-09-02
RnB OldSkool,2022-12-25,Ain't Thinkin' 'Bout You,Bow Wow,Aint Thinkin' Bout You,2022-01-05
RnB OldSkool,2022-12-25,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,Jealous Ones Still Envy (J.O.S.E),2019-09-02
RnB OldSkool,2022-12-25,Pony,Ginuwine,R&B: From Doo-Wop To Hip-Hop,2019-09-02
RnB OldSkool,2022-12-25,Let's Get Married (feat. Run) - ReMarqable Remix,Jagged Edge,Jagged Little Thrill,2019-09-02
RnB OldSkool,2022-12-25,My Boo,Usher,Confessions (Expanded Edition),2019-09-06
RnB OldSkool,2022-12-25,Can't Believe It (feat. Lil' Wayne),T-Pain,THR33 RINGZ,2019-09-06
RnB OldSkool,2022-12-25,No Scrubs,TLC,Fanmail,2019-09-06
RnB OldSkool,2022-12-25,Make Me Better,Fabolous,From Nothin' To Somethin',2022-01-05
RnB OldSkool,2022-12-25,My Way,Usher,My Way,2020-05-09
RnB OldSkool,2022-12-25,One Wish,Ray J,Raydiation,2020-06-03
RnB OldSkool,2022-12-25,Let Me Hold You (feat. Omarion),Bow Wow,Wanted,2020-06-03
RnB OldSkool,2022-12-25,Differences,Ginuwine,The Life,2020-06-06
RnB OldSkool,2022-12-25,Rehab,Rihanna,Good Girl Gone Bad,2020-08-25
RnB OldSkool,2022-12-25,When I See U,Fantasia,Fantasia,2020-08-25
RnB OldSkool,2022-12-25,I'm Sprung,T-Pain,Rappa Ternt Sanga,2020-09-28
RnB OldSkool,2022-12-25,Kiss Me Thru The Phone,Soulja Boy,iSouljaBoyTellem,2020-10-19
RnB OldSkool,2022-12-25,Be Without You - Kendu Mix,Mary J. Blige,The Breakthrough,2020-12-02
RnB OldSkool,2022-12-25,Can You Stand The Rain,New Edition,Heart Break,2020-12-27
RnB OldSkool,2022-12-25,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,The Remixes,2021-01-11
RnB OldSkool,2022-12-25,Like I Love You,Justin Timberlake,Justified,2021-01-11
RnB OldSkool,2022-12-25,Ur Not The Same (feat. Akon),T-Pain,Rappa Ternt Sanga,2021-04-08
RnB OldSkool,2022-12-25,Disturbia,Rihanna,Good Girl Gone Bad,2021-05-18
RnB OldSkool,2022-12-25,Bootylicious,Destiny's Child,Survivor,2021-06-19
RnB OldSkool,2022-12-25,Lose My Breath,Destiny's Child,Destiny Fulfilled,2021-06-19
RnB OldSkool,2022-12-25,Survivor,Destiny's Child,Survivor,2021-06-19
RnB OldSkool,2022-12-25,U Make Me Wanna,Jadakiss,Kiss Of Death,2022-01-05
RnB OldSkool,2022-12-25,Soldier (feat. T.I. & Lil' Wayne),Destiny's Child,Destiny Fulfilled,2021-06-19
RnB OldSkool,2022-12-25,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",The Notorious B.I.G.,Duets: The Final Chapter,2021-07-22
RnB OldSkool,2022-12-25,So Gone,Monica,After The Storm,2022-01-05
RnB OldSkool,2022-12-25,Happy People,R. Kelly,The World's Greatest,2021-08-01
RnB OldSkool,2022-12-25,Señorita,Justin Timberlake,Justified,2021-08-01
RnB OldSkool,2022-12-25,4Ever (feat. Fabolous),Lil' Mo,4 Ever (feat. Fabolous),2021-08-01
RnB OldSkool,2022-12-25,Foolish,Ashanti,Ashanti,2021-08-01
RnB OldSkool,2022-12-25,Unfoolish,Ashanti,Ashanti,2021-08-01
RnB OldSkool,2022-12-25,Hate That I Love You,Rihanna,Good Girl Gone Bad,2021-08-06
RnB OldSkool,2022-12-25,Climax,Usher,Looking 4 Myself (Deluxe Version),2021-08-06
RnB OldSkool,2022-12-25,Rock Your Body,Justin Timberlake,Justified,2021-08-06
RnB OldSkool,2022-12-25,Take A Bow,Rihanna,Good Girl Gone Bad: Reloaded,2021-08-08
RnB OldSkool,2022-12-25,Let It Go,Keyshia Cole,Just Like You,2021-08-08
RnB OldSkool,2022-12-25,It's Not Right But It's Okay,Whitney Houston,My Love Is Your Love,2021-08-08
RnB OldSkool,2022-12-25,Sexy Love,Ne-Yo,In My Own Words,2021-08-12
RnB OldSkool,2022-12-25,Never Too Much,Luther Vandross,Never Too Much,2021-08-12
RnB OldSkool,2022-12-25,My Prerogative,Bobby Brown,Don't Be Cruel,2021-08-13
RnB OldSkool,2022-12-25,Unfaithful,Rihanna,A Girl Like Me,2021-11-17
RnB OldSkool,2022-12-25,It's Like That,Mariah Carey,The Emancipation of Mimi,2021-12-22
RnB OldSkool,2022-12-25,We Belong Together,Mariah Carey,The Emancipation of Mimi,2021-12-22
RnB OldSkool,2022-12-25,Shake It Off,Mariah Carey,The Emancipation of Mimi,2021-12-22
RnB OldSkool,2022-12-25,Dance With My Father,Luther Vandross,Dance With My Father,2022-01-04
RnB OldSkool,2022-12-25,Angel,Shaggy,Hot Shot,2022-01-05
RnB OldSkool,2022-12-25,Rock Wit U (Awww Baby),Ashanti,Chapter II,2022-01-05
RnB OldSkool,2022-12-25,Touch My Body,Mariah Carey,E=MC2,2022-01-05
RnB OldSkool,2022-12-25,Case Of The Ex (Whatcha Gonna Do),Mýa,Fear Of Flying,2022-01-05
RnB OldSkool,2022-12-25,Always Be My Baby,Mariah Carey,Daydream,2022-01-05
RnB OldSkool,2022-12-25,When You Believe - from The Prince of Egypt,Whitney Houston,My Love Is Your Love,2022-01-06
RnB OldSkool,2022-12-25,More Than A Woman,Aaliyah,Aaliyah,2022-01-15
RnB OldSkool,2022-12-25,Back & Forth,Aaliyah,Age Ain't Nothing But A Number,2022-01-15
RnB OldSkool,2022-12-25,One In A Million,Aaliyah,One In A Million,2022-01-15
RnB OldSkool,2022-12-25,We Need A Resolution (feat. Timbaland),Aaliyah,Aaliyah,2022-01-15
RnB OldSkool,2022-12-25,Rock The Boat,Aaliyah,Aaliyah,2022-01-15
RnB OldSkool,2022-12-25,Read Between The Lines,Aaliyah,Aaliyah,2022-01-15
RnB OldSkool,2022-12-25,Try Again,Aaliyah,Aaliyah,2022-01-15
RnB OldSkool,2022-12-25,Those Were The Days,Aaliyah,Aaliyah,2022-01-15
RnB OldSkool,2022-12-25,Are You That Somebody,Aaliyah,Are You That Somebody,2022-01-15
RnB OldSkool,2022-12-25,Nasty Girl,Destiny's Child,Survivor,2022-01-19
RnB OldSkool,2022-12-25,Naughty Girl,Beyoncé,Dangerously In Love,2022-01-29
RnB OldSkool,2022-12-25,"Me, Myself and I",Beyoncé,Dangerously In Love,2022-01-29
RnB OldSkool,2022-12-25,Dangerously In Love,Beyoncé,Dangerously In Love,2022-01-29
RnB OldSkool,2022-12-25,Work It Out,Beyoncé,Dangerously In Love,2022-01-29
RnB OldSkool,2022-12-25,Deja Vu (feat. Jay-Z),Beyoncé,B'Day,2022-01-29
RnB OldSkool,2022-12-25,Upgrade U (feat. Jay-Z),Beyoncé,B'Day,2022-01-29
RnB OldSkool,2022-12-25,Ring The Alarm,Beyoncé,B'Day,2022-01-29
RnB OldSkool,2022-12-25,Freakum Dress,Beyoncé,B'Day,2022-01-29
RnB OldSkool,2022-12-25,"Any Time, Any Place",Janet Jackson,Janet,2022-02-14
RnB OldSkool,2022-12-25,He Wasn't Man Enough,Toni Braxton,The Heat,2022-03-02
RnB OldSkool,2022-12-25,You Don't Know My Name,Alicia Keys,The Diary Of Alicia Keys,2022-03-02
RnB OldSkool,2022-12-25,Into You (feat. Fabolous),Tamia,More,2022-03-05
RnB OldSkool,2022-12-25,Girl,Destiny's Child,Destiny Fulfilled,2022-03-05
RnB OldSkool,2022-12-25,Independent Women Part I,Destiny's Child,Survivor,2022-03-05
RnB OldSkool,2022-12-25,Sexy Daddy,Destiny's Child,Survivor,2022-03-05
RnB OldSkool,2022-12-25,Get On The Bus (feat. Timbaland),Destiny's Child,The Writing's On The Wall,2022-03-05
RnB OldSkool,2022-12-25,So Sick,Ne-Yo,In My Own Words,2022-03-05
RnB OldSkool,2022-12-25,Closer,Ne-Yo,Year Of The Gentleman,2022-03-05
RnB OldSkool,2022-12-25,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",Usher,Here I Stand,2022-03-05
RnB OldSkool,2022-12-25,"Bump, Bump, Bump (feat. P. Diddy)",B2K,Greatest Hits,2022-03-05
RnB OldSkool,2022-12-25,Return of the Mack,Mark Morrison,Return of the Mack,2022-03-05
RnB OldSkool,2022-12-25,Into You (feat. Tamia),Fabolous,Street Dreams,2022-06-27
RnB OldSkool,2022-12-25,Superstar,Usher,Confessions (Expanded Edition),2022-07-18
RnB OldSkool,2022-12-25,Ya Man Ain't Me,Chris Brown,Chris Brown (Expanded Edition),2022-09-03
RnB OldSkool,2022-12-25,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,2022-10-11
RnB OldSkool,2022-12-25,Nice & Slow - Radio Version,Usher,My Way,2022-11-28
RnB OldSkool,2022-12-25,How You Gonna Act Like That,Tyrese,I Wanna Go There,2022-12-25
Turnt,2023-05-07,Lay Up,Future,Beast Mode,2021-08-06
Turnt,2023-05-07,March Madness,Future,56 Nights,2021-08-06
Turnt,2023-05-07,Stick Talk,Future,DS2,2021-08-06
Turnt,2023-05-07,Rotation,Future,DS2,2021-08-06
Turnt,2023-05-07,Real Sisters,Future,DS2,2021-08-06
Turnt,2023-05-07,F*ck Up Some Commas,Future,DS2,2021-08-06
Turnt,2023-05-07,In Her Mouth,Future,EVOL,2021-08-06
Turnt,2023-05-07,Wicked,Future,EVOL,2021-08-06
Turnt,2023-05-07,RR,Future,Zone,2021-08-06
Turnt,2023-05-07,All Shooters,Future,Zone,2021-08-06
Turnt,2023-05-07,Rent Money,Future,FUTURE,2021-08-06
Turnt,2023-05-07,POA,Future,FUTURE,2021-08-06
Turnt,2023-05-07,No Cap,Future,SUPER SLIMEY,2021-08-06
Turnt,2023-05-07,Three,Future,SUPER SLIMEY,2021-08-06
Turnt,2023-05-07,Patek Water (feat. Offset),Future,SUPER SLIMEY,2021-08-06
Turnt,2023-05-07,Mink Flow,Future,SUPER SLIMEY,2021-08-06
Turnt,2023-05-07,Astronauts,Future,Future & Juice WRLD Present... WRLD ON DRUGS,2021-08-06
Turnt,2023-05-07,Fine China,Future,Future & Juice WRLD Present... WRLD ON DRUGS,2021-08-06
Turnt,2023-05-07,Red Bentley (feat. Young Thug),Future,Future & Juice WRLD Present... WRLD ON DRUGS,2021-08-06
Turnt,2023-05-07,Transformer (feat. Nicki Minaj),Future,Future & Juice WRLD Present... WRLD ON DRUGS,2021-08-06
Turnt,2023-05-07,Crushed Up,Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,F&N,Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,Talk Shit Like a Preacher,Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,Stick to the Models,Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,Overdose,Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,Baptiize,Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,First Off (feat. Travis Scott),Future,Future Hndrxx Presents: The WIZRD,2021-08-06
Turnt,2023-05-07,HiTek Tek,Future,High Off Life,2021-08-06
Turnt,2023-05-07,Touch The Sky,Future,High Off Life,2021-08-06
Turnt,2023-05-07,Solitaires (feat. Travis Scott),Future,High Off Life,2021-08-06
Turnt,2023-05-07,One Of My,Future,High Off Life,2021-08-06
Turnt,2023-05-07,Pray For A Key,Future,High Off Life,2021-08-06
Turnt,2023-05-07,Too Comfortable,Future,High Off Life,2021-08-06
Turnt,2023-05-07,All Bad (feat. Lil Uzi Vert),Future,High Off Life,2021-08-06
Turnt,2023-05-07,100 Shooters (feat. Meek Mill & Doe Boy),Future,High Off Life,2021-08-06
Turnt,2023-05-07,Sleeping On The Floor,Future,Pluto x Baby Pluto,2021-08-06
Turnt,2023-05-07,Drankin N Smokin,Future,Pluto x Baby Pluto,2021-08-06
Turnt,2023-05-07,Drip Too Hard (Lil Baby & Gunna),Lil Baby,Drip Harder,2021-08-06
Turnt,2023-05-07,Still Runnin (feat. Meek Mill),Lil Baby,The Voice of the Heroes,2021-08-06
Turnt,2023-05-07,Up The Side (feat. Young Thug),Lil Baby,The Voice of the Heroes,2021-08-06
Turnt,2023-05-07,Ramen & OJ,Joyner Lucas,Ramen & OJ,2021-08-06
Turnt,2023-05-07,Live Off My Closet (feat. Future),Lil Baby,My Turn,2021-08-06
Turnt,2023-05-07,Emotionally Scarred,Lil Baby,My Turn,2021-08-06
Turnt,2023-05-07,Codeine Dreaming (feat. Lil Wayne),Kodak Black,Project Baby 2: All Grown Up,2021-08-06
Turnt,2023-05-07,Jettski Grizzley (feat. Lil Pump),Tee Grizzley,Activated,2021-08-06
Turnt,2023-05-07,Set The Record Straight (feat. Chris Brown),Tee Grizzley,Activated,2021-08-06
Turnt,2023-05-07,Feelin' Peachy,Kodak Black,Happy Birthday Kodak,2021-08-06
Turnt,2023-05-07,Intro,Roddy Ricch,Please Excuse Me for Being Antisocial,2021-08-06
Turnt,2023-05-07,Out The Mud,Lil Baby,Out The Mud,2021-08-06
Turnt,2023-05-07,Real As It Gets (feat. EST Gee),Lil Baby,Real As It Gets (feat. EST Gee),2021-08-06
Turnt,2023-05-07,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,Just Cause Y'all Waited 2,2021-08-06
Turnt,2023-05-07,Spin The Block (feat. Future),Lil Durk,Signed To The Streets 3,2021-08-06
Turnt,2023-05-07,Light It Up (feat. Pop Smoke),Migos,Culture III,2021-08-06
Turnt,2023-05-07,Having Our Way (feat. Drake),Migos,Culture III,2021-08-06
Turnt,2023-05-07,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,KHALED KHALED,2021-08-06
Turnt,2023-05-07,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,The Off-Season,2021-08-06
Turnt,2023-05-07,No Time (feat. Lil Durk),KSI,All Over The Place,2021-08-06
Turnt,2023-05-07,Go Crazy,Lil Tjay,Destined 2 Win,2021-08-06
Turnt,2023-05-07,I Don't Sleep (ft. Takeoff),Lil Wayne,Funeral,2021-08-06
Turnt,2023-05-07,Fight Night,Migos,No Label II,2021-08-06
Turnt,2023-05-07,Black & Chinese,Huncho Jack,"Huncho Jack, Jack Huncho",2021-08-06
Turnt,2023-05-07,Saint,Huncho Jack,"Huncho Jack, Jack Huncho",2021-08-06
